Student_Id,Gender,Age,City_Tier,SSC_Percentage,SSC_Board,HSC_Percentage,HSC_Board,HSC_Stream,Degree_Percentage,Degree_Field,MBA_Percentage,Specialization,Internships,Projects,Certificates,Technical_Skills_Score,Soft_Skills_Score,Aptitude_Skills_Score,communication_score,Work_Experience_Months,Leadership_Roles,Extracurricular_Activities,Backlogs,Placed,Salary_LPA,Has_MBA
STU000496,Male,21,"Tier 2",67.45,CBSE,56.17,ICSE,Science,50.26,Business,69.65,"Finance & HR",4,4,0,8.2,9.2,56.5,9,28,0,4,0,1,11.52,1
STU000497,Female,23,"Tier 1",62.05,State,72.85,State,Commerce,78.09,Engineering,0,"Not Applicable",2,1,0,5.4,4.1,21.5,4.2,0,1,2,0,0,0,0
STU000498,Male,20,"Tier 1",72.84,State,80.29,ICSE,Science,76.15,Business,57.12,"Marketing & Finance",3,4,1,4.3,4.9,77.6,3.4,0,4,0,0,1,13.83,1
STU000499,Female,24,"Tier 1",63.02,CBSE,72.81,State,Science,87.31,Engineering,0,"Not Applicable",5,3,1,5.8,6.4,72.5,6,0,2,3,1,1,16.06,0
STU000500,Other,22,"Tier 1",50.88,State,54.74,State,Science,45,Engineering,72.24,"Marketing & Finance",2,4,1,5.9,5.3,29.3,6,7,0,1,3,0,0,1
STU000501,Female,24,"Tier 2",69.31,State,78.7,State,Science,81.15,Engineering,64.08,"Finance & HR",0,3,1,7.6,7.7,24.7,7.8,0,3,4,0,1,11.11,1
STU000502,Male,21,"Tier 1",59.36,ICSE,58.07,State,Commerce,58.32,Engineering,0,"Not Applicable",3,2,1,4.9,2.4,71.1,1.1,0,3,5,0,1,9.98,0
STU000503,Male,21,"Tier 2",63.54,State,62.16,ICSE,Arts,63.33,Business,0,"Not Applicable",1,0,0,4.5,6.5,56.8,7.3,0,0,3,0,1,6.88,0
STU000504,Female,21,"Tier 1",63.36,State,60.42,CBSE,Commerce,52.34,Engineering,73.01,"Finance & HR",0,4,4,5.3,5.6,58.1,4.6,15,1,3,2,0,0,1
STU000505,Female,21,"Tier 3",66.91,CBSE,70.53,State,Science,69.7,Engineering,50.93,"Marketing & HR",0,4,3,6.6,7.1,54.1,7.6,0,0,3,0,1,8.54,1
STU000506,Male,20,"Tier 2",95.64,State,95.05,CBSE,Science,98.3,Arts,0,"Not Applicable",1,2,3,5.5,4.4,43.7,4.1,0,4,1,0,1,9.91,0
STU000507,Female,21,"Tier 3",61.5,CBSE,67.67,State,Commerce,75.06,Engineering,75.57,"Marketing & HR",2,2,0,5.8,5,48.2,4.7,27,0,3,0,1,11.1,1
STU000508,Female,22,"Tier 2",100,State,100,State,Science,85.44,Business,74.11,"Marketing & HR",1,4,2,7.7,7.6,69.5,8.3,33,1,3,2,0,0,1
STU000509,Female,20,"Tier 2",83.15,CBSE,93.04,State,Arts,85.11,Engineering,56.64,"Finance & HR",0,3,1,8.7,9.8,74.1,10,17,0,0,1,1,13.91,1
STU000510,Female,20,"Tier 2",60.06,State,64.23,State,Science,48.8,Science,0,"Not Applicable",3,2,0,6.8,5.2,70.9,6.6,0,2,2,1,0,0,0
STU000511,Female,23,"Tier 1",70.46,State,70.67,CBSE,Science,49.04,Engineering,0,"Not Applicable",4,4,2,5.3,4.9,81.2,4.4,0,3,0,1,1,11.83,0
STU000512,Male,20,"Tier 2",67.1,CBSE,66.29,ICSE,Science,60.02,Business,68.32,"Marketing & HR",0,1,8,8.9,9.5,80.4,9,31,2,3,0,1,15.21,1
STU000513,Female,21,"Tier 1",77.14,State,65.39,ICSE,Arts,59.12,Other,0,"Not Applicable",3,5,1,4.5,4.1,35.9,3.1,14,3,4,0,0,0,0
STU000514,Female,18,"Tier 3",68.37,CBSE,75.13,CBSE,Arts,67.25,Business,0,"Not Applicable",0,0,4,8.1,9.8,73.8,10,25,2,2,3,1,13.23,0
STU000515,Male,22,"Tier 3",67.22,State,83.9,CBSE,Science,89.82,Business,58.09,"Marketing & HR",2,6,0,6.6,8.5,54.1,9.4,0,1,4,0,1,8.92,1
STU000516,Male,23,"Tier 3",75.7,CBSE,56.46,State,Commerce,45,Science,0,"Not Applicable",1,2,1,3.9,4.9,52,5.4,10,1,4,2,1,7.1,0
STU000517,Male,23,"Tier 1",78.39,ICSE,84.91,State,Science,68.83,Business,0,"Not Applicable",0,2,1,6.7,6.9,41,6.4,0,1,3,4,1,10.68,0
STU000518,Female,24,"Tier 1",66.95,State,65.42,State,Science,75.92,Science,0,"Not Applicable",2,4,3,5,5.4,49.1,4.9,0,1,4,0,1,10.27,0
STU000519,Other,21,"Tier 3",60.04,CBSE,66.12,CBSE,Science,70.79,Engineering,53.65,"Marketing & Finance",1,4,0,6.3,6.5,42.1,6.2,0,3,4,4,1,7.03,1
STU000520,Male,22,"Tier 2",74.57,ICSE,67.27,State,Science,58.91,Science,54.99,"Marketing & HR",0,4,0,6.3,5.4,61.2,5,13,1,4,0,1,10.79,1
STU000521,Female,22,"Tier 1",70.2,State,66.01,ICSE,Science,54.76,Engineering,0,"Not Applicable",0,1,1,4.4,8,28.3,6.9,0,0,4,2,1,8.49,0
STU000522,Male,24,"Tier 2",63.09,CBSE,72.86,CBSE,Commerce,58.43,Arts,63.33,"Marketing & Finance",2,2,1,2.7,3.9,57.5,4.1,0,0,3,1,0,0,1
STU000523,Female,23,"Tier 2",71.62,CBSE,71.13,State,Science,97.73,Business,55.25,"Marketing & HR",1,2,4,7.1,5.2,86,5.8,26,1,2,1,1,16.69,1
STU000524,Female,21,"Tier 2",76.13,State,70.15,State,Science,76,Other,0,"Not Applicable",3,3,6,4.2,4.2,51.8,3.7,0,0,5,6,0,0,0
STU000525,Female,21,"Tier 1",75.54,CBSE,76.83,State,Commerce,87.04,Science,72.61,"Marketing & HR",0,4,2,6.2,7.8,24,9.2,14,2,1,0,1,11.55,1
STU000526,Male,21,"Tier 3",71.96,State,65.6,State,Science,72.49,Business,0,"Not Applicable",2,3,0,4.9,5.7,58.9,5.6,18,2,1,1,0,0,0
STU000527,Male,18,"Tier 1",73.59,State,51.2,CBSE,Science,45.66,Engineering,0,"Not Applicable",1,3,1,6.6,6.5,76.2,5.8,27,1,4,0,1,12.05,0
STU000528,Male,20,"Tier 2",100,State,90.57,State,Commerce,93.44,Business,0,"Not Applicable",3,2,4,8.5,9,43.3,10,10,0,3,1,1,14.41,0
STU000529,Male,21,"Tier 1",83,CBSE,88.96,State,Science,91.19,Other,0,"Not Applicable",3,3,3,7.1,9.6,48.5,7.4,0,0,2,0,1,11.86,0
STU000530,Female,22,"Tier 2",88.72,CBSE,79.57,CBSE,Commerce,76.56,Other,61.36,"Marketing & Finance",2,5,2,3.3,4.7,49.3,4.3,0,2,1,0,0,0,1
STU000531,Female,22,"Tier 3",95.96,State,95.39,CBSE,Science,84.24,Business,54.91,"Marketing & Finance",2,5,1,5.2,10,50,10,0,0,2,0,1,9.26,1
STU000532,Other,23,"Tier 3",57.57,State,53.88,ICSE,Commerce,45,Engineering,65.42,"Finance & HR",1,6,2,5.9,5.4,54.6,5,30,4,3,0,1,10.6,1
STU000533,Other,22,"Tier 2",76.98,State,78.39,CBSE,Commerce,84.76,Engineering,0,"Not Applicable",1,3,2,2.5,1.7,68.4,1.3,0,3,3,2,0,0,0
STU000534,Female,21,"Tier 1",66.85,CBSE,44.97,State,Arts,57.7,Other,80.25,"Marketing & Finance",3,4,1,4.1,4.5,41.1,4.4,23,1,5,4,0,0,1
STU000535,Female,22,"Tier 1",78.36,State,75.77,State,Science,86.38,Business,60.64,"Marketing & Finance",0,2,0,5.8,6.6,60.2,6.8,4,0,2,1,1,9.96,1
STU000536,Female,21,"Tier 1",58.39,ICSE,65.06,State,Science,60.65,Other,68.56,"Marketing & HR",4,4,3,7,7,42.3,4.5,0,2,3,0,1,11.05,1
STU000537,Female,20,"Tier 2",79.44,State,65.69,State,Commerce,59.86,Science,0,"Not Applicable",4,1,7,6.1,8.7,75.6,8,0,3,3,0,1,11.83,0
STU000538,Male,18,"Tier 1",77.58,CBSE,79.05,CBSE,Science,86.31,Other,0,"Not Applicable",1,5,3,4.4,3.6,45.3,5.7,1,0,0,0,1,10.08,0
STU000539,Male,22,"Tier 2",72.92,State,91.67,State,Science,87.69,Engineering,0,"Not Applicable",2,3,7,7.8,5.3,53.5,5.3,14,3,3,3,1,13.98,0
STU000540,Male,23,"Tier 3",77.82,State,83.93,State,Science,67.87,Engineering,0,"Not Applicable",1,8,3,7.7,8.9,40.6,9.8,0,1,1,0,1,11.21,0
STU000541,Female,22,"Tier 1",53.15,State,44.45,ICSE,Science,45,Business,59.39,"Marketing & HR",2,3,3,6.3,3.5,55.3,3.7,14,1,3,2,1,12.79,1
STU000542,Female,19,"Tier 2",61.58,State,59.75,State,Science,65.5,Engineering,0,"Not Applicable",1,4,6,6.3,8.7,66.6,9.5,0,1,5,1,1,11.2,0
STU000543,Male,20,"Tier 3",80.45,State,90.71,CBSE,Science,78.19,Engineering,0,"Not Applicable",4,2,0,8.4,7.9,36.9,7.7,0,0,6,0,1,10.75,0
STU000544,Female,24,"Tier 2",68.85,CBSE,73.41,ICSE,Commerce,59.9,Science,68.9,"Finance & HR",0,4,2,3.9,4.3,84,4.4,13,0,4,1,1,8.66,1
STU000545,Female,22,"Tier 2",84.45,ICSE,73.72,ICSE,Science,62.56,Other,77.5,"Marketing & HR",2,3,0,8.2,7.6,54,7.6,0,3,2,0,1,10.29,1
STU000546,Male,22,"Tier 1",69.44,ICSE,74.39,CBSE,Arts,63.84,Business,73.84,"Marketing & HR",1,3,2,4.8,3.8,51.4,3.5,0,0,2,0,1,10.76,1
STU000547,Male,23,"Tier 1",85.99,CBSE,97.16,State,Commerce,100,Engineering,0,"Not Applicable",1,4,1,7,8.4,59.7,8.5,28,3,1,1,1,17.18,0
STU000548,Female,24,"Tier 2",69.57,State,65.94,State,Commerce,56.54,Business,74.9,"Marketing & Finance",2,1,4,5.7,7.1,96.8,6.5,4,1,2,0,1,9.9,1
STU000549,Male,21,"Tier 1",65.83,ICSE,61.74,State,Commerce,59.51,Business,0,"Not Applicable",1,2,0,3.8,3.2,65.2,2,27,1,4,0,0,0,0
STU000550,Female,21,"Tier 3",73.86,CBSE,82.86,CBSE,Science,74.85,Business,0,"Not Applicable",1,4,2,3.3,5.8,49.7,5.4,21,0,8,1,1,10.29,0
STU000551,Male,19,"Tier 3",67.32,State,49.43,State,Science,74.28,Arts,75.27,"Marketing & Finance",2,2,1,7.9,5.6,89.5,4.4,35,2,3,0,1,12.22,1
STU000552,Female,24,"Tier 1",76.54,CBSE,92.11,ICSE,Science,85.98,Science,57.63,"Marketing & HR",1,5,1,5.9,8.9,61.9,8.9,3,2,1,6,1,12.78,1
STU000553,Female,20,"Tier 1",77.53,CBSE,85.19,State,Science,94.98,Business,50,"Marketing & Finance",2,2,1,3.1,2.5,61.9,1,0,1,1,0,1,11.6,1
STU000554,Female,21,"Tier 3",77.16,State,80.49,State,Science,64.09,Business,64.8,"Finance & HR",4,3,1,4.1,5.4,72.3,5.4,24,0,2,7,1,11.16,1
STU000555,Female,22,"Tier 2",57.14,CBSE,64.39,State,Science,50.56,Engineering,67.57,"Marketing & HR",0,2,5,6.1,6.4,74.4,5.9,0,0,1,3,0,0,1
STU000556,Male,26,"Tier 1",72.5,CBSE,79.02,CBSE,Arts,93.31,Business,0,"Not Applicable",3,4,3,4.6,5.6,65.4,5.5,0,0,4,0,1,14.99,0
STU000557,Male,21,"Tier 1",58.91,CBSE,60.77,State,Commerce,45,Engineering,0,"Not Applicable",2,4,3,6.2,7.8,40.9,8.4,0,5,5,1,1,11.22,0
STU000558,Male,22,"Tier 1",83.46,CBSE,81.55,State,Science,77.4,Business,85.75,"Finance & HR",3,2,0,7.7,9.3,88.9,8.8,2,2,3,0,1,15.26,1
STU000559,Female,24,"Tier 2",75.49,State,62.6,State,Science,50.56,Engineering,0,"Not Applicable",5,4,3,10,10,46.6,9,24,2,2,2,1,16.74,0
STU000560,Female,22,"Tier 2",68.07,State,60.81,State,Science,64.43,Engineering,0,"Not Applicable",1,5,2,7.3,8,64,9.3,0,0,4,0,1,9.03,0
STU000561,Female,22,"Tier 1",85.2,ICSE,87.6,State,Commerce,100,Other,0,"Not Applicable",2,5,5,6.3,7.3,73.3,5.6,5,0,5,1,1,13.58,0
STU000562,Male,22,"Tier 2",80.15,State,69.29,State,Commerce,65.63,Other,0,"Not Applicable",0,1,1,2,3,55.5,2.1,30,0,3,1,0,0,0
STU000563,Male,23,"Tier 3",95.72,ICSE,87.78,ICSE,Science,83.14,Business,68.88,"Marketing & Finance",2,4,3,5.1,5.8,54,5.4,9,0,1,0,1,12.37,1
STU000564,Male,19,"Tier 2",41.12,State,44.63,State,Commerce,45,Science,74.43,"Marketing & Finance",5,3,1,8.6,10,25.3,10,0,1,3,0,1,8.28,1
STU000565,Male,22,"Tier 3",80.66,State,89.23,State,Commerce,77.63,Business,64,"Finance & HR",3,4,4,7.9,10,72.6,9.6,30,0,6,1,1,15.47,1
STU000566,Female,20,"Tier 2",60.53,State,51.68,State,Commerce,45,Business,0,"Not Applicable",1,5,0,9.8,9,70,9.3,0,3,1,0,1,8.02,0
STU000567,Male,22,"Tier 1",76.68,State,67.29,State,Commerce,46.05,Arts,0,"Not Applicable",0,4,0,4.5,2.8,54.7,2.5,0,2,4,1,0,0,0
STU000568,Male,23,"Tier 1",81.94,State,70.58,CBSE,Commerce,57.67,Science,0,"Not Applicable",0,1,1,8.5,3.2,31.7,4.2,0,0,4,4,0,0,0
STU000569,Female,22,"Tier 2",88.87,State,85.36,State,Commerce,68.15,Science,0,"Not Applicable",3,3,2,7.1,6.4,32.7,4.3,11,2,0,3,0,0,0
STU000570,Male,21,"Tier 3",82.51,State,90.26,CBSE,Science,82.79,Business,0,"Not Applicable",1,1,5,7.2,7.1,42.2,9,17,0,5,0,1,12.58,0
STU000571,Male,22,"Tier 1",59.61,CBSE,66.53,State,Commerce,82.03,Engineering,64.75,"Finance & HR",2,3,1,5,5.9,53,8,0,1,3,7,0,0,1
STU000572,Female,18,"Tier 2",66.53,State,65.46,CBSE,Science,46.89,Science,0,"Not Applicable",0,8,1,7.7,8.8,67,9.6,33,1,3,0,1,13.07,0
STU000573,Male,22,"Tier 2",54.25,CBSE,51.99,State,Commerce,58.78,Engineering,0,"Not Applicable",2,0,2,8.4,8.1,29.8,8,1,0,6,2,0,0,0
STU000574,Female,21,"Tier 3",72.84,CBSE,63.02,State,Commerce,50.53,Engineering,60.9,"Marketing & HR",0,2,4,6.4,6.7,54.5,6.5,12,0,2,0,1,10.41,1
STU000575,Female,22,"Tier 2",66.02,CBSE,69.38,CBSE,Science,55.62,Engineering,50,"Marketing & HR",1,0,1,4.6,5.8,54.2,5.4,7,0,5,0,1,8.8,1
STU000576,Female,20,"Tier 2",55.76,State,48.72,CBSE,Commerce,45,Engineering,0,"Not Applicable",1,0,3,8.9,10,13.7,9.4,6,1,0,1,1,8.63,0
STU000577,Male,20,"Tier 2",66.8,State,70.16,State,Science,61.19,Engineering,58.89,"Marketing & Finance",1,2,0,5.9,5.7,34.1,5.6,36,0,5,0,1,12.55,1
STU000578,Female,21,"Tier 1",86.23,ICSE,97.21,State,Commerce,100,Business,0,"Not Applicable",2,1,1,3.1,1.2,96.6,2.7,0,2,1,0,1,15.39,0
STU000579,Male,22,"Tier 2",77.95,State,73.88,State,Commerce,90.44,Business,75.02,"Marketing & HR",2,2,2,7,9.6,49.5,9.2,0,1,2,1,1,11.71,1
STU000580,Male,21,"Tier 2",93.65,CBSE,95.2,State,Arts,98.14,Engineering,0,"Not Applicable",1,8,2,7.4,7.9,36.3,6.6,19,1,3,1,1,13.49,0
STU000581,Male,22,"Tier 2",75.16,CBSE,75.18,State,Science,67.19,Business,0,"Not Applicable",2,5,0,5.9,6.8,59.9,9,2,0,1,0,1,10.16,0
STU000582,Other,19,"Tier 1",50.08,CBSE,62,ICSE,Commerce,86.21,Engineering,87.48,"Marketing & HR",2,3,3,9,9.9,79.4,10,32,0,6,0,1,18.59,1
STU000583,Male,20,"Tier 1",83.87,State,84.63,CBSE,Commerce,88.21,Business,78.96,"Finance & HR",4,4,3,3.1,7.5,72.4,6.7,0,2,0,0,1,12.34,1
STU000584,Male,18,"Tier 2",69.25,CBSE,73.14,State,Arts,57.87,Business,0,"Not Applicable",2,2,2,4.6,5,82.4,6,0,0,3,0,1,10.57,0
STU000585,Female,22,"Tier 1",69.89,State,66.1,State,Commerce,66.56,Business,64.66,"Finance & HR",0,2,0,4.3,6.4,39.6,6.8,3,0,3,1,1,10.06,1
STU000586,Male,22,"Tier 2",64.83,State,66.95,State,Arts,82.37,Science,0,"Not Applicable",1,3,1,5.5,3,46.5,3.2,25,2,3,1,1,11.16,0
STU000587,Male,21,"Tier 3",72.85,State,69.07,ICSE,Science,55.83,Science,0,"Not Applicable",3,7,2,4.3,6,69.7,6.6,28,0,4,0,1,12.04,0
STU000588,Male,21,"Tier 2",74.21,CBSE,92.04,CBSE,Science,84.72,Engineering,0,"Not Applicable",0,2,2,8.4,10,36.7,10,0,0,2,1,1,12.91,0
STU000589,Male,21,"Tier 1",67.18,CBSE,53.43,CBSE,Commerce,57.49,Science,0,"Not Applicable",1,7,0,4.1,4.8,59.9,2.8,23,2,3,0,0,0,0
STU000590,Male,21,"Tier 2",64.48,CBSE,62,State,Science,59.74,Other,0,"Not Applicable",1,4,1,7.7,7.7,66.4,8.5,13,0,1,0,0,0,0
STU000591,Male,22,"Tier 1",70.59,ICSE,62.83,CBSE,Commerce,61.79,Business,60.07,"Marketing & Finance",4,2,1,7.5,7.6,68.8,9.4,0,1,5,1,1,14.28,1
STU000592,Female,18,"Tier 2",80.83,State,86.21,State,Science,91.43,Arts,54.24,"Finance & HR",4,2,0,4.2,4.3,65.5,6.4,0,3,3,0,1,10.13,1
STU000593,Male,22,"Tier 3",64.79,CBSE,56.41,CBSE,Commerce,60.26,Business,69.83,"Marketing & HR",2,4,0,5.8,8.3,71,7.5,0,0,5,1,1,7.59,1
STU000594,Male,21,"Tier 3",79.58,CBSE,86.91,State,Science,73.53,Engineering,0,"Not Applicable",0,2,1,5,7,64.9,5.7,0,1,0,1,0,0,0
STU000595,Female,22,"Tier 2",81.18,CBSE,76.56,ICSE,Science,69.37,Other,0,"Not Applicable",4,4,1,4.8,6.1,34.5,6.6,0,1,8,1,1,10.05,0
STU000596,Male,23,"Tier 3",69.64,CBSE,69.6,State,Commerce,75.56,Business,77.49,"Finance & HR",2,3,0,6.9,6.1,29.3,6.1,36,0,2,0,1,10.57,1
STU000597,Female,23,"Tier 1",83.06,CBSE,96.12,State,Science,75.74,Science,0,"Not Applicable",1,0,2,5.2,4,43.5,4.4,0,1,2,1,0,0,0
STU000598,Male,23,"Tier 1",92.25,State,94.08,State,Commerce,70.21,Business,50,"Marketing & Finance",1,7,1,2.8,4.2,75.6,4.8,27,3,3,1,1,13.91,1
STU000599,Male,21,"Tier 1",79.57,CBSE,84.73,CBSE,Commerce,90.59,Arts,0,"Not Applicable",2,5,4,6.9,8.1,44.6,8.4,0,1,4,0,1,13.09,0
STU000600,Male,21,"Tier 1",42.82,State,59.26,State,Arts,45,Business,0,"Not Applicable",5,0,1,7.3,7.1,64.4,6.8,7,1,2,0,1,13.1,0
STU000601,Male,20,"Tier 2",86.89,State,80.85,State,Commerce,98.27,Business,0,"Not Applicable",0,1,5,4.5,4.6,86.5,6,0,0,2,1,1,13.15,0
STU000602,Male,19,"Tier 2",83.8,State,75.56,State,Science,72.95,Engineering,68.5,"Marketing & HR",2,3,1,8.1,9.7,71.9,10,0,2,3,0,1,13.38,1
STU000603,Male,21,"Tier 2",67.91,ICSE,62.54,State,Science,72.44,Engineering,64.54,"Marketing & HR",4,6,1,2.1,1.4,55.4,2.6,0,0,4,0,1,11.27,1
STU000604,Male,25,"Tier 1",79.16,CBSE,73.17,CBSE,Commerce,70.83,Other,0,"Not Applicable",1,4,1,8.2,7.9,64.2,6.4,0,1,1,0,1,9.97,0
STU000605,Male,22,"Tier 2",65.06,State,69.48,State,Science,51.3,Engineering,88.49,"Finance & HR",2,2,3,5.4,8.7,56.9,8.8,20,2,6,1,1,11.46,1
STU000606,Male,22,"Tier 1",54.36,ICSE,56.52,State,Arts,64.94,Engineering,64.84,"Marketing & Finance",3,4,3,3,5,80.2,6.7,17,1,7,1,1,13.43,1
STU000607,Male,21,"Tier 1",60.06,CBSE,60.34,State,Science,71.92,Other,0,"Not Applicable",4,4,2,2.4,3.9,56.2,5.3,25,2,2,1,1,11.03,0
STU000608,Male,20,"Tier 3",56.92,CBSE,66.74,State,Commerce,65.25,Business,0,"Not Applicable",0,3,5,1.9,1,69.4,1.6,0,2,3,0,0,0,0
STU000609,Male,21,"Tier 1",88.55,CBSE,96.31,CBSE,Science,91.46,Business,0,"Not Applicable",2,2,0,3.2,4.9,60.6,3.7,1,0,4,1,1,13.39,0
STU000610,Female,22,"Tier 1",87.85,State,93.54,CBSE,Science,89.65,Business,82.56,"Finance & HR",2,3,2,4.4,5.2,46.4,4.9,2,0,1,6,0,0,1
STU000611,Male,22,"Tier 3",99.84,State,98.34,CBSE,Commerce,100,Engineering,0,"Not Applicable",1,4,0,6.2,8.5,76.1,9.4,30,0,3,0,1,12.83,0
STU000612,Female,21,"Tier 3",76.58,State,85.82,ICSE,Science,82.35,Business,0,"Not Applicable",3,3,2,5.1,7,44.8,9,0,1,2,1,1,10.69,0
STU000613,Female,20,"Tier 3",70.68,CBSE,62.89,State,Science,61.47,Business,78.82,"Marketing & HR",4,4,2,4.5,5.4,42.9,6.1,13,3,2,5,1,8.85,1
STU000614,Male,21,"Tier 3",82.95,State,91.84,CBSE,Commerce,100,Business,50,"Marketing & Finance",0,7,1,9,7.2,77.5,7.2,0,0,2,0,1,10.86,1
STU000615,Female,21,"Tier 1",64.43,State,72.58,State,Commerce,75.3,Arts,68.97,"Marketing & HR",2,3,3,7.1,5.7,71.1,7.1,0,0,2,1,1,10.34,1
STU000616,Female,22,"Tier 2",100,State,96.26,State,Commerce,91.8,Other,0,"Not Applicable",1,3,1,4.1,5.7,87.5,5.6,0,0,1,0,1,11.12,0
STU000617,Male,20,"Tier 1",61.06,CBSE,70.89,ICSE,Science,69.45,Engineering,66.03,"Marketing & HR",1,1,0,7.7,9.7,68.7,9.2,0,4,8,0,1,12.25,1
STU000618,Male,21,"Tier 3",66.11,ICSE,71.87,CBSE,Commerce,61.2,Science,0,"Not Applicable",2,2,2,2.8,2,66.7,1.1,0,0,0,0,0,0,0
STU000619,Female,21,"Tier 3",70.7,State,77.01,State,Commerce,86.71,Engineering,0,"Not Applicable",1,1,4,2.1,2.1,90.3,2.2,0,0,0,0,1,9.45,0
STU000620,Female,22,"Tier 3",93.5,State,81.08,CBSE,Science,86.58,Engineering,65.89,"Finance & HR",0,3,3,7.1,7.8,62.5,7.8,24,0,2,1,1,11.44,1
STU000621,Male,21,"Tier 2",58.54,State,69.66,State,Commerce,59.23,Engineering,89.82,"Marketing & HR",2,4,5,5.9,7.4,48.7,9,10,2,3,0,1,11.46,1
STU000622,Male,20,"Tier 3",84.4,State,87.5,State,Science,92.5,Business,0,"Not Applicable",2,0,2,5.5,9.2,78.1,7.1,0,0,5,2,1,12.58,0
STU000623,Male,19,"Tier 3",70.96,State,67.96,ICSE,Science,62.27,Arts,0,"Not Applicable",2,3,3,7,8.9,48,7.8,0,0,2,0,1,7,0
STU000624,Male,20,"Tier 2",92.28,State,79.49,State,Science,76.94,Science,0,"Not Applicable",1,4,1,1.5,1.7,78.5,2.4,0,0,1,0,1,10.12,0
STU000625,Female,23,"Tier 3",75.54,ICSE,71.89,State,Arts,68.12,Engineering,59.87,"Marketing & Finance",0,4,2,7.6,9.3,34.8,7.3,0,0,1,2,1,7.99,1
STU000626,Male,21,"Tier 3",69.73,ICSE,71.32,ICSE,Science,66.83,Business,0,"Not Applicable",3,2,1,8.7,9.7,43.4,10,0,1,0,0,1,10.66,0
STU000627,Male,22,"Tier 2",81.69,CBSE,88.27,State,Commerce,100,Engineering,0,"Not Applicable",2,6,2,3.8,4.2,55.3,4,0,1,5,0,1,13.71,0
STU000628,Female,21,"Tier 3",66.58,State,73.35,State,Commerce,67.5,Science,70.06,"Finance & HR",2,4,2,9.8,8.6,49,9.4,7,0,4,2,1,11.3,1
STU000629,Male,21,"Tier 3",47.33,State,48.31,ICSE,Science,45,Engineering,0,"Not Applicable",2,3,0,6.4,8.7,46.2,8.7,0,1,2,2,0,0,0
STU000630,Male,23,"Tier 1",76.61,CBSE,89.58,State,Science,100,Science,72.81,"Marketing & Finance",2,2,0,6.5,6.5,66.1,5.2,31,0,2,0,1,14.36,1
STU000631,Female,24,"Tier 1",51.59,State,59.08,CBSE,Commerce,58.76,Science,0,"Not Applicable",3,1,1,4,2.4,99.4,3.4,0,0,5,0,1,9.94,0
STU000632,Female,20,"Tier 2",94.51,CBSE,93.39,CBSE,Science,98.65,Engineering,0,"Not Applicable",1,2,2,4.2,4.6,99,5.7,15,1,3,2,1,12.81,0
STU000633,Male,23,"Tier 1",82.88,State,77.19,CBSE,Commerce,70.29,Arts,67.8,"Marketing & Finance",3,4,0,8.6,9.7,54.3,8.5,28,0,3,0,1,13.68,1
STU000634,Male,22,"Tier 2",67.17,ICSE,64.37,CBSE,Science,59.1,Science,0,"Not Applicable",1,3,1,3,1.9,79.8,1,26,3,2,1,1,9.49,0
STU000635,Male,23,"Tier 3",73.32,State,81.61,State,Commerce,76.66,Business,63.08,"Marketing & HR",2,2,2,3.7,3.2,72.6,3.6,14,1,6,0,1,10.81,1
STU000636,Male,21,"Tier 1",64.96,State,63.11,State,Science,65.21,Engineering,0,"Not Applicable",3,4,6,5.6,6,55.4,5.7,0,0,0,0,1,14.61,0
STU000637,Male,22,"Tier 1",67.24,ICSE,64.67,State,Commerce,74.63,Engineering,58.6,"Marketing & Finance",2,4,1,6.7,7.5,69.7,7,0,2,6,0,1,12.77,1
STU000638,Male,20,"Tier 1",74.59,ICSE,77.59,CBSE,Commerce,81.84,Other,50,"Marketing & Finance",2,3,0,4.2,5.9,53.1,6.7,16,2,0,1,1,12.33,1
STU000639,Male,25,"Tier 3",100,State,97.64,State,Science,79.66,Arts,0,"Not Applicable",0,2,1,6.2,8.8,53,9.8,0,0,3,0,1,8.68,0
STU000640,Male,22,"Tier 1",80.25,State,74.59,State,Science,80.47,Business,59.01,"Marketing & HR",2,6,1,7.5,7.7,63,6.3,0,0,1,1,1,14.82,1
STU000641,Male,20,"Tier 2",77.29,State,76.39,State,Commerce,66.04,Engineering,0,"Not Applicable",2,4,2,4,5.8,43,6.3,0,0,2,0,1,11.23,0
STU000642,Male,23,"Tier 1",72.49,State,70.76,State,Arts,69.44,Engineering,59.58,"Finance & HR",1,1,3,7,8.3,61,8.2,0,0,6,1,1,13.58,1
STU000643,Male,24,"Tier 3",89.23,ICSE,94.5,ICSE,Science,91.25,Engineering,67.17,"Finance & HR",0,3,0,3.7,2.9,33.4,2.4,0,3,3,7,0,0,1
STU000644,Male,21,"Tier 2",79.84,State,76.4,CBSE,Commerce,76.54,Engineering,0,"Not Applicable",3,1,5,5.5,6.7,45.7,6.7,10,0,2,0,1,12.72,0
STU000645,Male,22,"Tier 1",89.85,State,83.34,State,Arts,68.29,Business,51.78,"Marketing & HR",1,4,2,5.4,5.5,66.1,6,15,0,1,1,1,15.57,1
STU000646,Female,26,"Tier 1",74.48,CBSE,72.93,ICSE,Science,47.81,Engineering,0,"Not Applicable",2,1,4,3.7,3.9,49.4,4.9,7,3,2,3,1,10.57,0
STU000647,Female,21,"Tier 1",81.01,ICSE,66.92,ICSE,Commerce,67.86,Engineering,0,"Not Applicable",1,3,8,9.7,8.2,60.2,7.6,9,2,0,0,1,14.86,0
